78 6144 12288 2048 64 1 576 512
blk.22.attn_q_b.weight 8 2048 16384 1 1
blk.22.attn_v_b.weight 8 512 256 64 1
blk.22.exp_probs_b.bias 0 256 1 1 1
blk.22.ffn_down_exps.weight 13 2048 6144 256 1
blk.22.ffn_down_shexp.weight 8 2048 6144 1 1
blk.22.ffn_gate_exps.weight 12 6144 2048 256 1
blk.22.ffn_gate_inp.weight 0 6144 256 1 1
blk.22.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.22.ffn_norm.weight 0 6144 1 1 1
blk.22.ffn_up_exps.weight 12 6144 2048 256 1
blk.22.ffn_up_shexp.weight 8 6144 2048 1 1
blk.22.indexer.attn_k.weight 8 6144 128 1 1
blk.22.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.22.indexer.k_norm.bias 0 128 1 1 1
blk.22.indexer.k_norm.weight 0 128 1 1 1
blk.22.indexer.proj.weight 0 6144 32 1 1
blk.23.attn_k_b.weight 8 192 512 64 1
blk.23.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.23.attn_kv_a_norm.weight 0 512 1 1 1
blk.23.attn_norm.weight 0 6144 1 1 1
blk.23.attn_output.weight 8 16384 6144 1 1
blk.23.attn_q_a.weight 8 6144 2048 1 1
blk.23.attn_q_a_norm.weight 0 2048 1 1 1
blk.23.attn_q_b.weight 8 2048 16384 1 1
blk.23.attn_v_b.weight 8 512 256 64 1
blk.23.exp_probs_b.bias 0 256 1 1 1
blk.23.ffn_down_exps.weight 13 2048 6144 256 1
blk.23.ffn_down_shexp.weight 8 2048 6144 1 1
blk.23.ffn_gate_exps.weight 12 6144 2048 256 1
blk.23.ffn_gate_inp.weight 0 6144 256 1 1
blk.23.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.23.ffn_norm.weight 0 6144 1 1 1
blk.23.ffn_up_exps.weight 12 6144 2048 256 1
blk.23.ffn_up_shexp.weight 8 6144 2048 1 1
blk.23.indexer.attn_k.weight 8 6144 128 1 1
blk.23.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.23.indexer.k_norm.bias 0 128 1 1 1
blk.23.indexer.k_norm.weight 0 128 1 1 1
blk.23.indexer.proj.weight 0 6144 32 1 1
blk.24.attn_k_b.weight 8 192 512 64 1
blk.24.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.24.attn_kv_a_norm.weight 0 512 1 1 1
blk.24.attn_norm.weight 0 6144 1 1 1
blk.24.attn_output.weight 8 16384 6144 1 1
blk.24.attn_q_a.weight 8 6144 2048 1 1
blk.24.attn_q_a_norm.weight 0 2048 1 1 1
blk.24.attn_q_b.weight 8 2048 16384 1 1
blk.24.attn_v_b.weight 8 512 256 64 1
blk.24.exp_probs_b.bias 0 256 1 1 1
blk.24.ffn_down_exps.weight 13 2048 6144 256 1
blk.24.ffn_down_shexp.weight 8 2048 6144 1 1
blk.24.ffn_gate_exps.weight 12 6144 2048 256 1
blk.24.ffn_gate_inp.weight 0 6144 256 1 1
blk.24.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.24.ffn_norm.weight 0 6144 1 1 1
blk.24.ffn_up_exps.weight 12 6144 2048 256 1
blk.24.ffn_up_shexp.weight 8 6144 2048 1 1
blk.24.indexer.attn_k.weight 8 6144 128 1 1
blk.24.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.24.indexer.k_norm.bias 0 128 1 1 1
blk.24.indexer.k_norm.weight 0 128 1 1 1
blk.24.indexer.proj.weight 0 6144 32 1 1
blk.25.attn_k_b.weight 8 192 512 64 1
blk.25.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.25.attn_kv_a_norm.weight 0 512 1 1 1
blk.25.attn_norm.weight 0 6144 1 1 1
blk.25.attn_output.weight 8 16384 6144 1 1
blk.25.attn_q_a.weight 8 6144 2048 1 1
blk.25.attn_q_a_norm.weight 0 2048 1 1 1
blk.25.attn_q_b.weight 8 2048 16384 1 1
blk.25.attn_v_b.weight 8 512 256 64 1
blk.25.exp_probs_b.bias 0 256 1 1 1
blk.25.ffn_down_exps.weight 13 2048 6144 256 1
blk.25.ffn_down_shexp.weight 8 2048 6144 1 1
blk.25.ffn_gate_exps.weight 12 6144 2048 256 1
blk.25.ffn_gate_inp.weight 0 6144 256 1 1
blk.25.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.25.ffn_norm.weight 0 6144 1 1 1
blk.25.ffn_up_exps.weight 12 6144 2048 256 1
blk.25.ffn_up_shexp.weight 8 6144 2048 1 1
blk.25.indexer.attn_k.weight 8 6144 128 1 1
blk.25.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.25.indexer.k_norm.bias 0 128 1 1 1
blk.25.indexer.k_norm.weight 0 128 1 1 1
blk.25.indexer.proj.weight 0 6144 32 1 1
blk.26.attn_k_b.weight 8 192 512 64 1
blk.26.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.26.attn_kv_a_norm.weight 0 512 1 1 1
blk.26.attn_norm.weight 0 6144 1 1 1
blk.26.attn_output.weight 8 16384 6144 1 1
blk.26.attn_q_a.weight 8 6144 2048 1 1
blk.26.attn_q_a_norm.weight 0 2048 1 1 1
blk.26.attn_q_b.weight 8 2048 16384 1 1
blk.26.attn_v_b.weight 8 512 256 64 1
blk.26.exp_probs_b.bias 0 256 1 1 1
blk.26.ffn_down_exps.weight 13 2048 6144 256 1
blk.26.ffn_down_shexp.weight 8 2048 6144 1 1
blk.26.ffn_gate_exps.weight 12 6144 2048 256 1
blk.26.ffn_gate_inp.weight 0 6144 256 1 1
blk.26.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.26.ffn_norm.weight 0 6144 1 1 1
blk.26.ffn_up_exps.weight 12 6144 2048 256 1
blk.26.ffn_up_shexp.weight 8 6144 2048 1 1
blk.26.indexer.attn_k.weight 8 6144 128 1 1
blk.26.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.26.indexer.k_norm.bias 0 128 1 1 1
blk.26.indexer.k_norm.weight 0 128 1 1 1
blk.26.indexer.proj.weight 0 6144 32 1 1
blk.27.attn_k_b.weight 8 192 512 64 1
blk.27.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.27.attn_kv_a_norm.weight 0 512 1 1 1
blk.27.attn_norm.weight 0 6144 1 1 1
blk.27.attn_output.weight 8 16384 6144 1 1
blk.27.attn_q_a.weight 8 6144 2048 1 1
blk.27.attn_q_a_norm.weight 0 2048 1 1 1
blk.27.attn_q_b.weight 8 2048 16384 1 1
blk.27.attn_v_b.weight 8 512 256 64 1
blk.27.exp_probs_b.bias 0 256 1 1 1
blk.27.ffn_down_exps.weight 13 2048 6144 256 1
blk.27.ffn_down_shexp.weight 8 2048 6144 1 1
blk.27.ffn_gate_exps.weight 12 6144 2048 256 1
blk.27.ffn_gate_inp.weight 0 6144 256 1 1
blk.27.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.27.ffn_norm.weight 0 6144 1 1 1
blk.27.ffn_up_exps.weight 12 6144 2048 256 1
blk.27.ffn_up_shexp.weight 8 6144 2048 1 1
blk.27.indexer.attn_k.weight 8 6144 128 1 1
blk.27.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.27.indexer.k_norm.bias 0 128 1 1 1
blk.27.indexer.k_norm.weight 0 128 1 1 1
blk.27.indexer.proj.weight 0 6144 32 1 1
blk.28.attn_k_b.weight 8 192 512 64 1
blk.28.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.28.attn_kv_a_norm.weight 0 512 1 1 1
blk.28.attn_norm.weight 0 6144 1 1 1
blk.28.attn_output.weight 8 16384 6144 1 1
blk.28.attn_q_a.weight 8 6144 2048 1 1
blk.28.attn_q_a_norm.weight 0 2048 1 1 1
blk.28.attn_q_b.weight 8 2048 16384 1 1
blk.28.attn_v_b.weight 8 512 256 64 1
blk.28.exp_probs_b.bias 0 256 1 1 1
blk.28.ffn_down_exps.weight 13 2048 6144 256 1
blk.28.ffn_down_shexp.weight 8 2048 6144 1 1
blk.28.ffn_gate_exps.weight 12 6144 2048 256 1
blk.28.ffn_gate_inp.weight 0 6144 256 1 1
blk.28.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.28.ffn_norm.weight 0 6144 1 1 1
blk.28.ffn_up_exps.weight 12 6144 2048 256 1
blk.28.ffn_up_shexp.weight 8 6144 2048 1 1
blk.28.indexer.attn_k.weight 8 6144 128 1 1
blk.28.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.28.indexer.k_norm.bias 0 128 1 1 1
blk.28.indexer.k_norm.weight 0 128 1 1 1
blk.28.indexer.proj.weight 0 6144 32 1 1
blk.29.attn_k_b.weight 8 192 512 64 1
blk.29.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.29.attn_kv_a_norm.weight 0 512 1 1 1
blk.29.attn_norm.weight 0 6144 1 1 1
blk.29.attn_output.weight 8 16384 6144 1 1
blk.29.attn_q_a.weight 8 6144 2048 1 1
blk.29.attn_q_a_norm.weight 0 2048 1 1 1
blk.29.attn_q_b.weight 8 2048 16384 1 1
blk.29.attn_v_b.weight 8 512 256 64 1
blk.29.exp_probs_b.bias 0 256 1 1 1
blk.29.ffn_down_exps.weight 13 2048 6144 256 1
blk.29.ffn_down_shexp.weight 8 2048 6144 1 1
blk.29.ffn_gate_exps.weight 12 6144 2048 256 1
blk.29.ffn_gate_inp.weight 0 6144 256 1 1
blk.29.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.29.ffn_norm.weight 0 6144 1 1 1
blk.29.ffn_up_exps.weight 12 6144 2048 256 1
blk.29.ffn_up_shexp.weight 8 6144 2048 1 1
blk.29.indexer.attn_k.weight 8 6144 128 1 1
blk.29.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.29.indexer.k_norm.bias 0 128 1 1 1
blk.29.indexer.k_norm.weight 0 128 1 1 1
blk.29.indexer.proj.weight 0 6144 32 1 1
blk.30.attn_k_b.weight 8 192 512 64 1
blk.30.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.30.attn_kv_a_norm.weight 0 512 1 1 1
blk.30.attn_norm.weight 0 6144 1 1 1
blk.30.attn_output.weight 8 16384 6144 1 1
blk.30.attn_q_a.weight 8 6144 2048 1 1
blk.30.attn_q_a_norm.weight 0 2048 1 1 1
blk.30.attn_q_b.weight 8 2048 16384 1 1
blk.30.attn_v_b.weight 8 512 256 64 1
blk.30.exp_probs_b.bias 0 256 1 1 1
blk.30.ffn_down_exps.weight 13 2048 6144 256 1
blk.30.ffn_down_shexp.weight 8 2048 6144 1 1
blk.30.ffn_gate_exps.weight 12 6144 2048 256 1
blk.30.ffn_gate_inp.weight 0 6144 256 1 1
blk.30.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.30.ffn_norm.weight 0 6144 1 1 1
blk.30.ffn_up_exps.weight 12 6144 2048 256 1
blk.30.ffn_up_shexp.weight 8 6144 2048 1 1
blk.30.indexer.attn_k.weight 8 6144 128 1 1
blk.30.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.30.indexer.k_norm.bias 0 128 1 1 1
blk.30.indexer.k_norm.weight 0 128 1 1 1
blk.30.indexer.proj.weight 0 6144 32 1 1
blk.31.attn_k_b.weight 8 192 512 64 1
blk.31.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.31.attn_kv_a_norm.weight 0 512 1 1 1
blk.31.attn_norm.weight 0 6144 1 1 1
blk.31.attn_output.weight 8 16384 6144 1 1
blk.31.attn_q_a.weight 8 6144 2048 1 1
blk.31.attn_q_a_norm.weight 0 2048 1 1 1
blk.31.attn_q_b.weight 8 2048 16384 1 1
blk.31.attn_v_b.weight 8 512 256 64 1
blk.31.exp_probs_b.bias 0 256 1 1 1
blk.31.ffn_down_exps.weight 13 2048 6144 256 1
blk.31.ffn_down_shexp.weight 8 2048 6144 1 1
blk.31.ffn_gate_exps.weight 12 6144 2048 256 1
blk.31.ffn_gate_inp.weight 0 6144 256 1 1
blk.31.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.31.ffn_norm.weight 0 6144 1 1 1
blk.31.ffn_up_exps.weight 12 6144 2048 256 1
blk.31.ffn_up_shexp.weight 8 6144 2048 1 1
blk.31.indexer.attn_k.weight 8 6144 128 1 1
blk.31.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.31.indexer.k_norm.bias 0 128 1 1 1
blk.31.indexer.k_norm.weight 0 128 1 1 1
blk.31.indexer.proj.weight 0 6144 32 1 1
blk.32.attn_k_b.weight 8 192 512 64 1
blk.32.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.32.attn_kv_a_norm.weight 0 512 1 1 1
blk.32.attn_norm.weight 0 6144 1 1 1
blk.32.attn_output.weight 8 16384 6144 1 1
blk.32.attn_q_a.weight 8 6144 2048 1 1
blk.32.attn_q_a_norm.weight 0 2048 1 1 1
blk.32.attn_q_b.weight 8 2048 16384 1 1
blk.32.attn_v_b.weight 8 512 256 64 1
blk.32.exp_probs_b.bias 0 256 1 1 1
blk.32.ffn_down_exps.weight 13 2048 6144 256 1
blk.32.ffn_down_shexp.weight 8 2048 6144 1 1
blk.32.ffn_gate_exps.weight 12 6144 2048 256 1
blk.32.ffn_gate_inp.weight 0 6144 256 1 1
blk.32.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.32.ffn_norm.weight 0 6144 1 1 1
blk.32.ffn_up_exps.weight 12 6144 2048 256 1
blk.32.ffn_up_shexp.weight 8 6144 2048 1 1
blk.32.indexer.attn_k.weight 8 6144 128 1 1
blk.32.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.32.indexer.k_norm.bias 0 128 1 1 1
blk.32.indexer.k_norm.weight 0 128 1 1 1
blk.32.indexer.proj.weight 0 6144 32 1 1
blk.33.attn_k_b.weight 8 192 512 64 1
blk.33.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.33.attn_kv_a_norm.weight 0 512 1 1 1
blk.33.attn_norm.weight 0 6144 1 1 1
blk.33.attn_output.weight 8 16384 6144 1 1
blk.33.attn_q_a.weight 8 6144 2048 1 1
blk.33.attn_q_a_norm.weight 0 2048 1 1 1
blk.33.attn_q_b.weight 8 2048 16384 1 1
blk.33.attn_v_b.weight 8 512 256 64 1
blk.33.exp_probs_b.bias 0 256 1 1 1
blk.33.ffn_down_exps.weight 13 2048 6144 256 1
blk.33.ffn_down_shexp.weight 8 2048 6144 1 1
blk.33.ffn_gate_exps.weight 12 6144 2048 256 1
blk.33.ffn_gate_inp.weight 0 6144 256 1 1
blk.33.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.33.ffn_norm.weight 0 6144 1 1 1
blk.33.ffn_up_exps.weight 12 6144 2048 256 1
blk.33.ffn_up_shexp.weight 8 6144 2048 1 1
blk.33.indexer.attn_k.weight 8 6144 128 1 1
blk.33.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.33.indexer.k_norm.bias 0 128 1 1 1
blk.33.indexer.k_norm.weight 0 128 1 1 1
blk.33.indexer.proj.weight 0 6144 32 1 1
blk.34.attn_k_b.weight 8 192 512 64 1
blk.34.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.34.attn_kv_a_norm.weight 0 512 1 1 1
blk.34.attn_norm.weight 0 6144 1 1 1
blk.34.attn_output.weight 8 16384 6144 1 1
blk.34.attn_q_a.weight 8 6144 2048 1 1
blk.34.attn_q_a_norm.weight 0 2048 1 1 1
blk.34.attn_q_b.weight 8 2048 16384 1 1
blk.34.attn_v_b.weight 8 512 256 64 1
blk.34.exp_probs_b.bias 0 256 1 1 1
blk.34.ffn_down_exps.weight 13 2048 6144 256 1
blk.34.ffn_down_shexp.weight 8 2048 6144 1 1
blk.34.ffn_gate_exps.weight 12 6144 2048 256 1
blk.34.ffn_gate_inp.weight 0 6144 256 1 1
blk.34.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.34.ffn_norm.weight 0 6144 1 1 1
blk.34.ffn_up_exps.weight 12 6144 2048 256 1
blk.34.ffn_up_shexp.weight 8 6144 2048 1 1
blk.34.indexer.attn_k.weight 8 6144 128 1 1
blk.34.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.34.indexer.k_norm.bias 0 128 1 1 1
blk.34.indexer.k_norm.weight 0 128 1 1 1
blk.34.indexer.proj.weight 0 6144 32 1 1
blk.35.attn_k_b.weight 8 192 512 64 1
blk.35.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.35.attn_kv_a_norm.weight 0 512 1 1 1
blk.35.attn_norm.weight 0 6144 1 1 1
blk.35.attn_output.weight 8 16384 6144 1 1
blk.35.attn_q_a.weight 8 6144 2048 1 1
blk.35.attn_q_a_norm.weight 0 2048 1 1 1
blk.35.attn_q_b.weight 8 2048 16384 1 1
blk.35.attn_v_b.weight 8 512 256 64 1
blk.35.exp_probs_b.bias 0 256 1 1 1
blk.35.ffn_down_exps.weight 13 2048 6144 256 1
blk.35.ffn_down_shexp.weight 8 2048 6144 1 1
blk.35.ffn_gate_exps.weight 12 6144 2048 256 1
blk.35.ffn_gate_inp.weight 0 6144 256 1 1
blk.35.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.35.ffn_norm.weight 0 6144 1 1 1
blk.35.ffn_up_exps.weight 12 6144 2048 256 1
blk.35.ffn_up_shexp.weight 8 6144 2048 1 1
blk.35.indexer.attn_k.weight 8 6144 128 1 1
blk.35.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.35.indexer.k_norm.bias 0 128 1 1 1
blk.35.indexer.k_norm.weight 0 128 1 1 1
blk.35.indexer.proj.weight 0 6144 32 1 1
blk.36.attn_k_b.weight 8 192 512 64 1
blk.36.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.36.attn_kv_a_norm.weight 0 512 1 1 1
blk.36.attn_norm.weight 0 6144 1 1 1
blk.36.attn_output.weight 8 16384 6144 1 1
blk.36.attn_q_a.weight 8 6144 2048 1 1
blk.36.attn_q_a_norm.weight 0 2048 1 1 1
blk.36.attn_q_b.weight 8 2048 16384 1 1
blk.36.attn_v_b.weight 8 512 256 64 1
blk.36.exp_probs_b.bias 0 256 1 1 1
blk.36.ffn_down_exps.weight 13 2048 6144 256 1
blk.36.ffn_down_shexp.weight 8 2048 6144 1 1
blk.36.ffn_gate_exps.weight 12 6144 2048 256 1
blk.36.ffn_gate_inp.weight 0 6144 256 1 1
blk.36.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.36.ffn_norm.weight 0 6144 1 1 1
blk.36.ffn_up_exps.weight 12 6144 2048 256 1
blk.36.ffn_up_shexp.weight 8 6144 2048 1 1
blk.36.indexer.attn_k.weight 8 6144 128 1 1
blk.36.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.36.indexer.k_norm.bias 0 128 1 1 1
blk.36.indexer.k_norm.weight 0 128 1 1 1
blk.36.indexer.proj.weight 0 6144 32 1 1
blk.37.attn_k_b.weight 8 192 512 64 1
blk.37.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.37.attn_kv_a_norm.weight 0 512 1 1 1
blk.37.attn_norm.weight 0 6144 1 1 1
blk.37.attn_output.weight 8 16384 6144 1 1
blk.37.attn_q_a.weight 8 6144 2048 1 1
blk.37.attn_q_a_norm.weight 0 2048 1 1 1
blk.37.attn_q_b.weight 8 2048 16384 1 1
blk.37.attn_v_b.weight 8 512 256 64 1
blk.37.exp_probs_b.bias 0 256 1 1 1
blk.37.ffn_down_exps.weight 13 2048 6144 256 1
blk.37.ffn_down_shexp.weight 8 2048 6144 1 1
blk.37.ffn_gate_exps.weight 12 6144 2048 256 1
blk.37.ffn_gate_inp.weight 0 6144 256 1 1
blk.37.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.37.ffn_norm.weight 0 6144 1 1 1
blk.37.ffn_up_exps.weight 12 6144 2048 256 1
blk.37.ffn_up_shexp.weight 8 6144 2048 1 1
blk.37.indexer.attn_k.weight 8 6144 128 1 1
blk.37.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.37.indexer.k_norm.bias 0 128 1 1 1
blk.37.indexer.k_norm.weight 0 128 1 1 1
blk.37.indexer.proj.weight 0 6144 32 1 1
blk.38.attn_k_b.weight 8 192 512 64 1
blk.38.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.38.attn_kv_a_norm.weight 0 512 1 1 1
blk.38.attn_norm.weight 0 6144 1 1 1
blk.38.attn_output.weight 8 16384 6144 1 1
blk.38.attn_q_a.weight 8 6144 2048 1 1
blk.38.attn_q_a_norm.weight 0 2048 1 1 1
blk.38.attn_q_b.weight 8 2048 16384 1 1
blk.38.attn_v_b.weight 8 512 256 64 1
blk.38.exp_probs_b.bias 0 256 1 1 1
blk.38.ffn_down_exps.weight 13 2048 6144 256 1
blk.38.ffn_down_shexp.weight 8 2048 6144 1 1
blk.38.ffn_gate_exps.weight 12 6144 2048 256 1
blk.38.ffn_gate_inp.weight 0 6144 256 1 1
blk.38.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.38.ffn_norm.weight 0 6144 1 1 1
blk.38.ffn_up_exps.weight 12 6144 2048 256 1
blk.38.ffn_up_shexp.weight 8 6144 2048 1 1
blk.38.indexer.attn_k.weight 8 6144 128 1 1
blk.38.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.38.indexer.k_norm.bias 0 128 1 1 1
blk.38.indexer.k_norm.weight 0 128 1 1 1
blk.38.indexer.proj.weight 0 6144 32 1 1
blk.39.attn_k_b.weight 8 192 512 64 1
blk.39.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.39.attn_kv_a_norm.weight 0 512 1 1 1
blk.39.attn_norm.weight 0 6144 1 1 1
blk.39.attn_output.weight 8 16384 6144 1 1
blk.39.attn_q_a.weight 8 6144 2048 1 1
blk.39.attn_q_a_norm.weight 0 2048 1 1 1
blk.39.attn_q_b.weight 8 2048 16384 1 1
blk.39.attn_v_b.weight 8 512 256 64 1
blk.39.exp_probs_b.bias 0 256 1 1 1
blk.39.ffn_down_exps.weight 13 2048 6144 256 1
blk.39.ffn_down_shexp.weight 8 2048 6144 1 1
blk.39.ffn_gate_exps.weight 12 6144 2048 256 1
blk.39.ffn_gate_inp.weight 0 6144 256 1 1
blk.39.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.39.ffn_norm.weight 0 6144 1 1 1
blk.39.ffn_up_exps.weight 12 6144 2048 256 1
blk.39.ffn_up_shexp.weight 8 6144 2048 1 1
blk.39.indexer.attn_k.weight 8 6144 128 1 1
blk.39.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.39.indexer.k_norm.bias 0 128 1 1 1
blk.39.indexer.k_norm.weight 0 128 1 1 1
blk.39.indexer.proj.weight 0 6144 32 1 1
blk.40.attn_k_b.weight 8 192 512 64 1
blk.40.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.40.attn_kv_a_norm.weight 0 512 1 1 1
blk.40.attn_norm.weight 0 6144 1 1 1
blk.40.attn_output.weight 8 16384 6144 1 1
blk.40.attn_q_a.weight 8 6144 2048 1 1
blk.40.attn_q_a_norm.weight 0 2048 1 1 1
blk.40.attn_q_b.weight 8 2048 16384 1 1
blk.40.attn_v_b.weight 8 512 256 64 1
blk.40.exp_probs_b.bias 0 256 1 1 1
blk.40.ffn_down_exps.weight 13 2048 6144 256 1
blk.40.ffn_down_shexp.weight 8 2048 6144 1 1
blk.40.ffn_gate_exps.weight 12 6144 2048 256 1
blk.40.ffn_gate_inp.weight 0 6144 256 1 1
blk.40.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.40.ffn_norm.weight 0 6144 1 1 1
blk.40.ffn_up_exps.weight 12 6144 2048 256 1
blk.40.ffn_up_shexp.weight 8 6144 2048 1 1
blk.40.indexer.attn_k.weight 8 6144 128 1 1
blk.40.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.40.indexer.k_norm.bias 0 128 1 1 1
blk.40.indexer.k_norm.weight 0 128 1 1 1
blk.40.indexer.proj.weight 0 6144 32 1 1
blk.41.attn_k_b.weight 8 192 512 64 1
blk.41.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.41.attn_kv_a_norm.weight 0 512 1 1 1
blk.41.attn_norm.weight 0 6144 1 1 1
blk.41.attn_output.weight 8 16384 6144 1 1
blk.41.attn_q_a.weight 8 6144 2048 1 1
blk.41.attn_q_a_norm.weight 0 2048 1 1 1
blk.41.attn_q_b.weight 8 2048 16384 1 1
blk.41.attn_v_b.weight 8 512 256 64 1
blk.41.exp_probs_b.bias 0 256 1 1 1
blk.41.ffn_down_exps.weight 13 2048 6144 256 1
blk.41.ffn_down_shexp.weight 8 2048 6144 1 1
blk.41.ffn_gate_exps.weight 12 6144 2048 256 1
blk.41.ffn_gate_inp.weight 0 6144 256 1 1
blk.41.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.41.ffn_norm.weight 0 6144 1 1 1
blk.41.ffn_up_exps.weight 12 6144 2048 256 1
blk.41.ffn_up_shexp.weight 8 6144 2048 1 1
blk.41.indexer.attn_k.weight 8 6144 128 1 1
blk.41.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.41.indexer.k_norm.bias 0 128 1 1 1
blk.41.indexer.k_norm.weight 0 128 1 1 1
blk.41.indexer.proj.weight 0 6144 32 1 1
blk.42.attn_k_b.weight 8 192 512 64 1
blk.42.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.42.attn_kv_a_norm.weight 0 512 1 1 1
blk.42.attn_norm.weight 0 6144 1 1 1
blk.42.attn_output.weight 8 16384 6144 1 1
blk.42.attn_q_a.weight 8 6144 2048 1 1
blk.42.attn_q_a_norm.weight 0 2048 1 1 1
blk.42.attn_q_b.weight 8 2048 16384 1 1
blk.42.attn_v_b.weight 8 512 256 64 1
blk.42.exp_probs_b.bias 0 256 1 1 1
blk.42.ffn_down_exps.weight 13 2048 6144 256 1
blk.42.ffn_down_shexp.weight 8 2048 6144 1 1
blk.42.ffn_gate_exps.weight 12 6144 2048 256 1
blk.42.ffn_gate_inp.weight 0 6144 256 1 1
blk.42.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.42.ffn_norm.weight 0 6144 1 1 1
blk.42.ffn_up_exps.weight 12 6144 2048 256 1
blk.42.ffn_up_shexp.weight 8 6144 2048 1 1
blk.42.indexer.attn_k.weight 8 6144 128 1 1
blk.42.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.42.indexer.k_norm.bias 0 128 1 1 1
blk.42.indexer.k_norm.weight 0 128 1 1 1
blk.42.indexer.proj.weight 0 6144 32 1 1
blk.43.attn_k_b.weight 8 192 512 64 1
blk.43.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.43.attn_kv_a_norm.weight 0 512 1 1 1
blk.43.attn_norm.weight 0 6144 1 1 1
blk.43.attn_output.weight 8 16384 6144 1 1
blk.43.attn_q_a.weight 8 6144 2048 1 1
blk.43.attn_q_a_norm.weight 0 2048 1 1 1
blk.43.attn_q_b.weight 8 2048 16384 1 1
blk.43.attn_v_b.weight 8 512 256 64 1
blk.43.exp_probs_b.bias 0 256 1 1 1
blk.43.ffn_down_exps.weight 13 2048 6144 256 1
blk.43.ffn_down_shexp.weight 8 2048 6144 1 1
blk.43.ffn_gate_exps.weight 12 6144 2048 256 1
blk.43.ffn_gate_inp.weight 0 6144 256 1 1
blk.43.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.43.ffn_norm.weight 0 6144 1 1 1
blk.43.ffn_up_exps.weight 12 6144 2048 256 1
blk.43.ffn_up_shexp.weight 8 6144 2048 1 1
blk.43.indexer.attn_k.weight 8 6144 128 1 1
blk.43.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.43.indexer.k_norm.bias 0 128 1 1 1
blk.43.indexer.k_norm.weight 0 128 1 1 1
blk.43.indexer.proj.weight 0 6144 32 1 1
blk.44.attn_k_b.weight 8 192 512 64 1
